"delivery_date","hour_ending","settlement_point","qse_name","energy_only_offer_award_in_mw","settlement_point_price","offer_id","p_posted_date"
"2024-10-02","13","YNG_WND_ALL","QFPLE4","1.8","18.83","YNG01","2024-12-01"
"2024-10-02","13","ZIER_SLR_ALL","QTEN26","53.1","2.74","ZierSolDAEO","2024-12-01"
"2024-10-02","14","7RNCHSLR_ALL","QSUE66","212.2","24.07","7V45567","2024-12-01"
"2024-10-02","14","AEEC","QAURO1","0.2","-1.57","a305e3be-c38","2024-12-01"
"2024-10-02","14","AEEC","QGRIEQ","0.0","-1.57","ho0f8z","2024-12-01"
"2024-10-02","14","AEEC","QHEBER","6.9","-1.57","kpjounjy1","2024-12-01"
"2024-10-02","14","AJAXWIND_RN","QORSTE","5.0","20.68","222892976","2024-12-01"
"2024-10-02","14","AJAXWIND_RN","QORSTE","7.0","20.68","222892969","2024-12-01"
"2024-10-02","14","AMADEUS_ALL","QAURO1","0.2","22.48","a305e3be-c38","2024-12-01"
"2024-10-02","14","AMISTAD_ALL","QGRIEQ","0.0","9.31","zv136j","2024-12-01"
"2024-10-02","14","AMISTAD_ALL","QHEBER","0.0","9.31","kpjounjy1","2024-12-01"
"2024-10-02","14","AMISTAD_ALL","QMAGE","0.0","9.31","1018757","2024-12-01"
"2024-10-02","14","AMO_AMOCO_G2","QQDTT","0.0","26.87","0056-YG-P_OP","2024-12-01"
"2024-10-02","14","ANACACHO_ANA","QCWPE2","3.0","6.12","ZjrnqAdR","2024-12-01"
"2024-10-02","14","ANACACHO_ANA","QGRIEQ","0.0","6.12","c3o7re","2024-12-01"
"2024-10-02","14","ANACACHO_ANA","QHEBER","0.0","6.12","kpjounjy1","2024-12-01"
"2024-10-02","14","ANACACHO_ANA","QMAGE","0.0","6.12","1018758","2024-12-01"
"2024-10-02","14","ANDMDSLR_ALL","QAURO1","0.2","22.73","a305e3be-c38","2024-12-01"
"2024-10-02","14","ANG_ALL","QTEN26","1.0","25.3","ARM10022024","2024-12-01"
"2024-10-02","14","APPALOSA_ALL","QFPLE4","1.6","24.18","APL01","2024-12-01"
"2024-10-02","14","AQUI_ALL","QCWPE2","0.0","23.16","3bqT4ii9","2024-12-01"
"2024-10-02","14","AQUI_ALL","QQDTT","0.0","23.16","0098-YG-P_OP","2024-12-01"
"2024-10-02","14","ARAGORN_RN","QTRREN","0.0","26.46","222853117","2024-12-01"
"2024-10-02","14","ARAGORN_RN","QTRREN","19.8","26.46","222853118","2024-12-01"
"2024-10-02","14","ARAGORN_RN","QTRREN","19.8","26.46","222853119","2024-12-01"
"2024-10-02","14","ARAGORN_RN","QTRREN","19.8","26.46","222853120","2024-12-01"
"2024-10-02","14","ASTRA_RN","QAURO1","0.2","-1.53","a305e3be-c38","2024-12-01"
"2024-10-02","14","ASTRA_RN","QCORIO","0.0","-1.53","122799","2024-12-01"
"2024-10-02","14","ASTRA_RN","QCWPE2","3.0","-1.53","tRJHzw6z","2024-12-01"
"2024-10-02","14","ASTRA_RN","QDARBY","0.0","-1.53","T0007","2024-12-01"
"2024-10-02","14","ASTRA_RN","QPEBSE","0.0","-1.53","NTL01","2024-12-01"
"2024-10-02","14","ASTRA_RN","QPEBSE","0.0","-1.53","NTL07","2024-12-01"
"2024-10-02","14","ASTRA_RN","QPEBSE","0.0","-1.53","NTL09","2024-12-01"
"2024-10-02","14","ASTRA_RN","QPEBSE","0.0","-1.53","NTL11","2024-12-01"
"2024-10-02","14","ASTRA_RN","QPEBSE","0.0","-1.53","NTL12","2024-12-01"
"2024-10-02","14","AURO_SLR_RN","QTENSK","167.8","23.45","AURO_SLR_RN","2024-12-01"
"2024-10-02","14","AUSTPL_ALL","QGRIEQ","0.0","26.21","hl8oe0","2024-12-01"
"2024-10-02","14","AUSTPL_ALL","QQDTT","0.0","26.21","0118-YG-P_OP","2024-12-01"
"2024-10-02","14","AVIAT_ALL","QTENSK","7.3","25.96","AvWindDAEO","2024-12-01"
"2024-10-02","14","AZURE_RN","QAURO1","0.2","22.01","a305e3be-c38","2024-12-01"
"2024-10-02","14","BAC_RN_ALL","QQDTT","0.0","27.24","0134-YG-P_OP","2024-12-01"
"2024-10-02","14","BAKE_RN_ALL","QMEREL","0.0","4.28","222892919","2024-12-01"
"2024-10-02","14","BAKE_RN_ALL","QORSTE","137.0","4.28","222892981","2024-12-01"
"2024-10-02","14","BASTEN_CCU","QHEBER","2.5","24.32","kpjounjy1","2024-12-01"
"2024-10-02","14","BASTEN_CCU","QMAGE","1.0","24.32","1018759","2024-12-01"
"2024-10-02","14","BCATWD_WD_1","QMAGE","1.0","21.46","1018760","2024-12-01"
"2024-10-02","14","BCATWD_WD_1","QTHORD","2.0","21.46","11","2024-12-01"
"2024-10-02","14","BCK_RN","QAURO1","0.2","-2.98","a305e3be-c38","2024-12-01"
"2024-10-02","14","BCK_RN","QMAGE","0.0","-2.98","1019013","2024-12-01"
"2024-10-02","14","BCK_RN","QMAGE","0.0","-2.98","1019014","2024-12-01"
"2024-10-02","14","BCK_RN","QMAGE","0.0","-2.98","1019015","2024-12-01"
"2024-10-02","14","BCK_RN","QMAGE","0.0","-2.98","1019016","2024-12-01"
"2024-10-02","14","BCK_RN","QMAGE","0.0","-2.98","1019017","2024-12-01"
"2024-10-02","14","BCK_RN","QORSTE","0.0","-2.98","222892979","2024-12-01"
"2024-10-02","14","BELM_SLR_RN","QMAGE","1.0","23.03","1019087","2024-12-01"
"2024-10-02","14","BLSMT1_5_A_6","QFPLE4","26.8","18.46","BS01","2024-12-01"
"2024-10-02","14","BORDAS_345","QFPLE4","1.0","31.51","JV201","2024-12-01"
"2024-10-02","14","BORDAS_345","QHEBER","16.8","31.51","kpjounjy1","2024-12-01"
"2024-10-02","14","BORDAS_345","QSTEC","5.0","31.51","100224","2024-12-01"
"2024-10-02","14","BOSQ_BSQSU_5","QMAGE","1.0","22.88","1018762","2024-12-01"
"2024-10-02","14","BOSQ_BSQS_12","QMAGE","1.0","22.88","1018761","2024-12-01"
"2024-10-02","14","BRAZ_WND_ALL","QAUROR","8.4","33.32","55dd3af0-c73","2024-12-01"
"2024-10-02","14","BRAZ_WND_ALL","QCOMIT","1.8","33.32","222855173","2024-12-01"
"2024-10-02","14","BRAZ_WND_ALL","QMAGE","1.0","33.32","1018769","2024-12-01"
"2024-10-02","14","BRAZ_WND_ALL","QQDTT","1.0","33.32","0260-YG-P_OP","2024-12-01"
"2024-10-02","14","BRAZ_WND_ALL","QRHEI","1.4","33.32","20241002S003","2024-12-01"
"2024-10-02","14","BRISCOE_WIND","QAURO1","0.2","1.85","a305e3be-c38","2024-12-01"
"2024-10-02","14","BRISCOE_WIND","QCORIO","0.0","1.85","122812","2024-12-01"
"2024-10-02","14","BRISCOE_WIND","QGRIEQ","0.0","1.85","2e95m5","2024-12-01"
"2024-10-02","14","BRISCOE_WIND","QHEBER","0.0","1.85","kpjounjy1","2024-12-01"
"2024-10-02","14","BRPMAGNO_RN","QEDCP","0.0","34.2","BRPMAGNO","2024-12-01"
"2024-10-02","14","BRPMAGNO_RN","QMAGE","0.0","34.2","1018903","2024-12-01"
"2024-10-02","14","BRPMAGNO_RN","QQDTT","0.0","34.2","0274-YG-P_OP","2024-12-01"
"2024-10-02","14","BRP_PBL1_RN","QQDTT","0.0","0.78","0302-YG-P_OP","2024-12-01"
"2024-10-02","14","BRP_PBL2_RN","QQDTT","0.0","0.78","0313-YG-P_OP","2024-12-01"
"2024-10-02","14","BRTSW_BCW1","QCWPE2","3.0","22.83","ZF5ot6qt","2024-12-01"
"2024-10-02","14","BRTSW_BCW1","QMAGE","0.0","22.83","1018774","2024-12-01"
"2024-10-02","14","BRTSW_BCW1","QRHEI","1.7","22.83","20241002S006","2024-12-01"
"2024-10-02","14","BVE_UNIT1","QMAGE","0.0","-15.88","1018867","2024-12-01"
"2024-10-02","14","BVE_UNIT1","QMAGE","0.0","-15.88","1018868","2024-12-01"
"2024-10-02","14","BVE_UNIT1","QMAGE","0.0","-15.88","1018869","2024-12-01"
"2024-10-02","14","BVE_UNIT1","QMAGE","0.0","-15.88","1018870","2024-12-01"
"2024-10-02","14","BVE_UNIT1","QMAGE","0.0","-15.88","1018871","2024-12-01"
"2024-10-02","14","BYU_G4_RN","QMACE1","3.0","28.31","dlb69","2024-12-01"
"2024-10-02","14","BYU_PUN2","QQDTT","0.0","28.31","0401-YG-P_OP","2024-12-01"
"2024-10-02","14","CABEZON_ALL","QHEBER","8.9","30.67","kpjounjy1","2024-12-01"
"2024-10-02","14","CALAVER_JKS1","QAUROR","4.9","25.12","55dd3af0-c73","2024-12-01"
"2024-10-02","14","CALHOUN_ALL","QAUROR","8.4","23.93","55dd3af0-c73","2024-12-01"
"2024-10-02","14","CALHOUN_ALL","QRHEI","1.9","23.93","20241002S012","2024-12-01"
"2024-10-02","14","CAMWIND_RN","QGRIEQ","8.0","29.32","i34mt9","2024-12-01"
"2024-10-02","14","CAMWIND_RN","QHEBER","2.8","29.32","kpjounjy1","2024-12-01"
"2024-10-02","14","CAMWIND_RN","QTEN26","16.4","29.32","defaultname","2024-12-01"
"2024-10-02","14","CAMWIND_RN","QTEN26","17.8","29.32","CamWindDAOpt","2024-12-01"
"2024-10-02","14","CAPRIDGE_ALL","QFPLE4","2.6","25.96","CAP04","2024-12-01"
"2024-10-02","14","CAPRIDGE_ALL","QFPLE4","3.1","25.96","CAP02","2024-12-01"
"2024-10-02","14","CAPRIDGE_ALL","QFPLE4","3.5","25.96","CAP01","2024-12-01"
"2024-10-02","14","CAPRIDGE_ALL","QFPLE4","5.6","25.96","CAP03","2024-12-01"
"2024-10-02","14","CASL_GAP_UN1","QPEBSE","0.0","25.35","NTL04","2024-12-01"
"2024-10-02","14","CASL_GAP_UN1","QPEBSE","0.0","25.35","NTL05","2024-12-01"
"2024-10-02","14","CASL_GAP_UN1","QPEBSE","0.0","25.35","NTL06","2024-12-01"
"2024-10-02","14","CASL_GAP_UN1","QPEBSE","0.0","25.35","NTL12","2024-12-01"
"2024-10-02","14","CASL_GAP_UN1","QPEBSE","1.0","25.35","NTL03","2024-12-01"
"2024-10-02","14","CASL_GAP_UN1","QPEBSE","2.0","25.35","NTL01","2024-12-01"
"2024-10-02","14","CASL_GAP_UN1","QPEBSE","2.0","25.35","NTL07","2024-12-01"
"2024-10-02","14","CASL_GAP_UN1","QPEBSE","2.0","25.35","NTL09","2024-12-01"
"2024-10-02","14","CASL_GAP_UN1","QPEBSE","2.0","25.35","NTL10","2024-12-01"
"2024-10-02","14","CASL_GAP_UN1","QPEBSE","2.0","25.35","NTL11","2024-12-01"
"2024-10-02","14","CATARINA_B1","QCASS9","0.0","10.96","3928O001","2024-12-01"
"2024-10-02","14","CATARINA_B1","QEDCP","0.0","10.96","CATARINA","2024-12-01"
"2024-10-02","14","CATARINA_B1","QENEL4","3.5","10.96","yw1002","2024-12-01"
"2024-10-02","14","CATARINA_B1","QMACQ","0.0","10.96","45","2024-12-01"
"2024-10-02","14","CATARINA_B1","QMAGE","0.0","10.96","1019061","2024-12-01"
"2024-10-02","14","CATARINA_B1","QMAGE","0.0","10.96","1019062","2024-12-01"
"2024-10-02","14","CATARINA_B1","QMAGE","0.0","10.96","1019063","2024-12-01"
"2024-10-02","14","CATARINA_B1","QQDTT","0.0","10.96","0511-YG-P_OP","2024-12-01"
"2024-10-02","14","CATARINA_B1","QTENSK","0.0","10.96","02_0930_0043","2024-12-01"
"2024-10-02","14","CATARINA_B1","QTENSK","0.0","10.96","02_0932_3554","2024-12-01"
"2024-10-02","14","CBECII_89","QAURO1","0.2","9.25","a305e3be-c38","2024-12-01"
"2024-10-02","14","CBECII_89","QMAGE","0.0","9.25","1018997","2024-12-01"
"2024-10-02","14","CBECII_89","QMAGE","0.0","9.25","1018998","2024-12-01"
"2024-10-02","14","CBECII_89","QMAGE","0.0","9.25","1018999","2024-12-01"
"2024-10-02","14","CBECII_89","QMAGE","0.0","9.25","1019000","2024-12-01"
"2024-10-02","14","CBECII_89","QMAGE","0.0","9.25","1019001","2024-12-01"
"2024-10-02","14","CBECII_89","QMAGE","0.0","9.25","1019002","2024-12-01"
"2024-10-02","14","CBECII_CT7","QMAGE","0.0","9.25","1019084","2024-12-01"
"2024-10-02","14","CBEC_ALL","QAUROR","6.2","26.26","55dd3af0-c73","2024-12-01"
"2024-10-02","14","CBEC_ALL","QGRIEQ","7.7","26.26","325737","2024-12-01"
"2024-10-02","14","CBEC_ALL","QHEBER","10.5","26.26","kpjounjy1","2024-12-01"
"2024-10-02","14","CBY4_ALL","QNRGT4","230.0","28.64","42300363","2024-12-01"
"2024-10-02","14","CBY4_ALL","QNRGT4","230.0","28.64","42300364","2024-12-01"
"2024-10-02","14","CCEC_GT1","QAUROR","3.6","26.59","55dd3af0-c73","2024-12-01"
"2024-10-02","14","CCEC_GT1","QCALP","25.0","26.59","000041","2024-12-01"
"2024-10-02","14","CCEC_GT1","QGRIEQ","0.0","26.59","v2m6g0","2024-12-01"
"2024-10-02","14","CCEC_GT2","QGRIEQ","0.0","26.59","4l06k2","2024-12-01"
"2024-10-02","14","CCEC_ST1","QGRIEQ","0.0","26.59","qw9v55","2024-12-01"
"2024-10-02","14","CEDROHI_CHW1","QGRIEQ","6.5","35.7","qm5q80","2024-12-01"
"2024-10-02","14","CHALUP_ALL","QTENSK","5.6","29.41","APULAHC_DAM","2024-12-01"
"2024-10-02","14","CHIL_SLR","QMAGE","0.0","22.92","1019053","2024-12-01"
"2024-10-02","14","CHIL_SLR","QMAGE","0.0","22.92","1019054","2024-12-01"
"2024-10-02","14","CHIL_SLR","QMAGE","0.0","22.92","1019055","2024-12-01"
"2024-10-02","14","CHIL_SLR","QMAGE","0.0","22.92","1019056","2024-12-01"
"2024-10-02","14","CHIL_SLR","QMAGE","0.0","22.92","1019057","2024-12-01"
"2024-10-02","14","CITYVICT_ALL","QAUROR","8.4","24.52","55dd3af0-c73","2024-12-01"
"2024-10-02","14","CN_BRKS_UNT1","QAURO1","0.2","-0.69","a305e3be-c38","2024-12-01"
"2024-10-02","14","CN_BRKS_UNT1","QCORIO","0.0","-0.69","122800","2024-12-01"
"2024-10-02","14","CN_BRKS_UNT1","QDARBY","0.0","-0.69","T0015","2024-12-01"
"2024-10-02","14","CN_BRKS_UNT1","QGRIEQ","0.0","-0.69","69zp8o","2024-12-01"
"2024-10-02","14","CN_BRKS_UNT1","QHEBER","2.0","-0.69","kpjounjy1","2024-12-01"
"2024-10-02","14","CN_BRKS_UNT1","QTENSK","0.0","-0.69","241002CB1EOO","2024-12-01"
"2024-10-02","14","COL_COLETOG1","QAUROR","5.9","25.09","55dd3af0-c73","2024-12-01"
"2024-10-02","14","CONIGLIO_RN","QCWPE2","3.0","14.72","bbmNLFPv","2024-12-01"
"2024-10-02","14","CONIGLIO_RN","QMEREL","15.0","14.72","222892762","2024-12-01"
"2024-10-02","14","CONIGLIO_RN","QPATTE","6.9","14.72","24102spx34","2024-12-01"
"2024-10-02","14","CORALSLR_ALL","QNGRE1","62.0","23.04","Sep24Copper","2024-12-01"
"2024-10-02","14","COTPLNS_RN","QAURO1","0.2","0.79","a305e3be-c38","2024-12-01"
"2024-10-02","14","COTPLNS_RN","QCORIO","0.0","0.79","122814","2024-12-01"
"2024-10-02","14","COTPLNS_RN","QDARBY","0.0","0.79","T0016","2024-12-01"
"2024-10-02","14","COTPLNS_RN","QGRIEQ","0.0","0.79","rht5tu","2024-12-01"
"2024-10-02","14","COTPLNS_RN","QHEBER","2.0","0.79","kpjounjy1","2024-12-01"
"2024-10-02","14","CRANELL_ALL","QALGON","0.0","26.03","241002LICR2","2024-12-01"
"2024-10-02","14","CRANELL_ALL","QALGON","0.0","26.03","241002LICR3","2024-12-01"
"2024-10-02","14","CRANELL_ALL","QALGON","13.3","26.03","241002LICR1","2024-12-01"
"2024-10-02","14","CRWN_SLR_UN1","QAUROR","3.2","21.81","55dd3af0-c73","2024-12-01"
"2024-10-02","14","CRWN_SLR_UN1","QMAGE","0.0","21.81","1019031","2024-12-01"
"2024-10-02","14","CRWN_SLR_UN1","QMAGE","0.0","21.81","1019032","2024-12-01"
"2024-10-02","14","CRWN_SLR_UN1","QMAGE","0.0","21.81","1019033","2024-12-01"
"2024-10-02","14","CRWN_SLR_UN1","QMAGE","0.0","21.81","1019034","2024-12-01"
"2024-10-02","14","CRWN_SLR_UN1","QMAGE","0.0","21.81","1019035","2024-12-01"
"2024-10-02","14","CSC_CSECG1_2","QAUROR","8.4","33.07","55dd3af0-c73","2024-12-01"
"2024-10-02","14","CSC_CSECG1_2","QCOMIT","1.8","33.07","222855184","2024-12-01"
"2024-10-02","14","CSC_CSECG1_2","QMAGE","1.0","33.07","1018824","2024-12-01"
"2024-10-02","14","CSC_CSECG1_2","QQDTT","1.0","33.07","0642-YG-P_OP","2024-12-01"
"2024-10-02","14","CSC_CSECG1_2","QRHEI","1.4","33.07","20241002S013","2024-12-01"
"2024-10-02","14","CSC_CSECG1_2","QTRREN","1.0","33.07","222853121","2024-12-01"
"2024-10-02","14","CSC_CSECG1_2","QTRREN","1.0","33.07","222853122","2024-12-01"
"2024-10-02","14","CSC_CSECG1_2","QTRREN","1.0","33.07","222853123","2024-12-01"
"2024-10-02","14","CSC_CSECG1_2","QTRREN","1.0","33.07","222853124","2024-12-01"
"2024-10-02","14","CVC_CVC_G2","QEDE21","97.0","29.2","ESCVY002-J02","2024-12-01"
"2024-10-02","14","CVC_CVC_G3","QEDE21","65.0","29.2","ESCVY004-J04","2024-12-01"
"2024-10-02","14","DC_L","QGRIEQ","4.3","35.22","o142rl","2024-12-01"
"2024-10-02","14","DC_R","QAUROR","8.4","33.22","55dd3af0-c73","2024-12-01"
"2024-10-02","14","DC_R","QGRIEQ","0.0","33.22","72nt4l","2024-12-01"
"2024-10-02","14","DECKER_GT","QAUROR","7.6","25.9","55dd3af0-c73","2024-12-01"
"2024-10-02","14","DECKER_GT","QGRIEQ","24.8","25.9","l2f62k","2024-12-01"
"2024-10-02","14","DECKER_GT","QHEBER","6.4","25.9","kpjounjy1","2024-12-01"
"2024-10-02","14","DECKER_GT","QQDTT","0.0","25.9","0675-YG-P_OP","2024-12-01"
"2024-10-02","14","DERMOTT_ALL","QAURO1","0.2","23.1","a305e3be-c38","2024-12-01"
"2024-10-02","14","DERMOTT_ALL","QORSTE","4.0","23.1","222892975","2024-12-01"
"2024-10-02","14","DERMOTT_ALL","QORSTE","6.0","23.1","222892968","2024-12-01"
"2024-10-02","14","DILEOS_UNIT1","QAUROR","7.1","22.6","55dd3af0-c73","2024-12-01"
"2024-10-02","14","DILEOS_UNIT1","QCWPE2","0.0","22.6","UAJ8oWW1","2024-12-01"
"2024-10-02","14","DUKE_GST1CCU","QGRIEQ","0.0","29.82","r0bpkx","2024-12-01"
"2024-10-02","14","DUKE_GST1CCU","QGRIEQ","1.9","29.82","ap7qm3","2024-12-01"
"2024-10-02","14","DUKE_GST1CCU","QMAGE","0.0","29.82","1018985","2024-12-01"
"2024-10-02","14","DUKE_GST1CCU","QMAGE","0.0","29.82","1018986","2024-12-01"
"2024-10-02","14","DUKE_GST1CCU","QMAGE","0.0","29.82","1018987","2024-12-01"
"2024-10-02","14","DUKE_GT2_CCU","QGRIEQ","0.0","29.82","u67oxr","2024-12-01"
"2024-10-02","14","DUKE_GT2_CCU","QGRIEQ","1.9","29.82","0lhlsf","2024-12-01"
"2024-10-02","14","DUP_PUN1","QCOMIT","1.0","24.46","222855433","2024-12-01"
"2024-10-02","14","DUP_PUN2","QCOMIT","1.0","24.46","222855434","2024-12-01"
"2024-10-02","14","DUP_PUN3","QAUROR","8.4","24.46","55dd3af0-c73","2024-12-01"
"2024-10-02","14","DUP_PUN3","QCOMIT","1.0","24.46","222855435","2024-12-01"
"2024-10-02","14","DUP_PUN4","QCOMIT","1.0","24.46","222855436","2024-12-01"
"2024-10-02","14","EBELLS_UNIT1","QMAGE","1.0","23.74","1019086","2024-12-01"
"2024-10-02","14","ECLIPSE_UN1","QCORIO","0.0","6.38","122842","2024-12-01"
"2024-10-02","14","ECLIPSE_UN1","QGRIEQ","0.0","6.38","otx4nv","2024-12-01"
"2024-10-02","14","ECLIPSE_UN1","QHEBER","0.0","6.38","kpjounjy1","2024-12-01"
"2024-10-02","14","ECLIPSE_UN1","QMAGE","0.0","6.38","1018807","2024-12-01"
"2024-10-02","14","EIFSLR_UNIT1","QAUROR","8.4","4.85","55dd3af0-c73","2024-12-01"
"2024-10-02","14","EIFSLR_UNIT1","QMACE1","3.0","4.85","dlb69","2024-12-01"
"2024-10-02","14","ELECTRAW_1_2","QORSTE","0.0","20.11","222892974","2024-12-01"
"2024-10-02","14","ELECTRAW_1_2","QORSTE","6.0","20.11","222892967","2024-12-01"
"2024-10-02","14","EL_RAYO_ALL","QALGON","8.7","29.24","241002LIER2","2024-12-01"
"2024-10-02","14","EL_RAYO_ALL","QALGON","19.0","29.24","241002LIER1","2024-12-01"
"2024-10-02","14","EL_RAYO_ALL","QALGON","20.9","29.24","241002LIER3","2024-12-01"
"2024-10-02","14","EL_RAYO_ALL","QGRIEQ","5.5","29.24","aqw6ld","2024-12-01"
"2024-10-02","14","ENDPARK_ESS1","QAURO1","0.2","23.61","a305e3be-c38","2024-12-01"
"2024-10-02","14","ERSL_RN","QCORIO","0.0","-23.58","122843","2024-12-01"
"2024-10-02","14","ERSL_RN","QCWPE2","0.0","-23.58","cIuz4E60","2024-12-01"
"2024-10-02","14","ERSL_RN","QMAGE","0.0","-23.58","1019059","2024-12-01"
"2024-10-02","14","ERSL_RN","QMAGE","0.0","-23.58","1019060","2024-12-01"
"2024-10-02","14","ERSL_RN","QPEBSE","0.0","-23.58","NTL02","2024-12-01"
"2024-10-02","14","ERSL_RN","QPEBSE","0.0","-23.58","NTL05","2024-12-01"
"2024-10-02","14","ERSL_RN","QPEBSE","0.0","-23.58","NTL06","2024-12-01"
"2024-10-02","14","ERSL_RN","QPEBSE","0.0","-23.58","NTL07","2024-12-01"
"2024-10-02","14","ERSL_RN","QPEBSE","0.0","-23.58","NTL09","2024-12-01"
"2024-10-02","14","ERSL_RN","QPEBSE","0.0","-23.58","NTL10","2024-12-01"
"2024-10-02","14","ERSL_RN","QPEBSE","0.0","-23.58","NTL11","2024-12-01"
"2024-10-02","14","ERSL_RN","QQDTT","0.0","-23.58","0733-YG-P_OP","2024-12-01"
"2024-10-02","14","ERSL_RN","QTENSK","0.0","-23.58","ElrSlrDAEO","2024-12-01"
"2024-10-02","14","EUNICE_ALL","QORSTE","45.0","27.12","222892978","2024-12-01"
"2024-10-02","14","EUNICE_ALL","QORSTE","60.0","27.12","222892971","2024-12-01"
"2024-10-02","14","EXGNSND_RN","QGRIEQ","7.7","50.69","f6hgtw","2024-12-01"
"2024-10-02","14","EXGNWTL_1","QGRIEQ","3.7","35.7","vcbtse","2024-12-01"
"2024-10-02","14","E_BLACK_RN","QMEREL","0.0","26.84","222891071","2024-12-01"
"2024-10-02","14","FERMI_ALL","QCWPE2","3.0","12.87","rzRhISw2","2024-12-01"
"2024-10-02","14","FERMI_ALL","QGRIEQ","0.0","12.87","7ixm78","2024-12-01"
"2024-10-02","14","FERMI_ALL","QHEBER","0.0","12.87","kpjounjy1","2024-12-01"
"2024-10-02","14","FIVEWSLR_ALL","QSUE54","0.0","22.92","FWSLR45567","2024-12-01"
"2024-10-02","14","FOARDCTY_ALL","QAURO1","0.2","17.8","a305e3be-c38","2024-12-01"
"2024-10-02","14","FORMOSA_PUN2","QCOMIT","1.0","23.84","222855437","2024-12-01"
"2024-10-02","14","FORMOSA_PUN2","QTHORD","2.0","23.84","11","2024-12-01"
"2024-10-02","14","FOXTROT_ALL","QORSTE","4.0","25.39","222892977","2024-12-01"
"2024-10-02","14","FOXTROT_ALL","QORSTE","5.0","25.39","222892970","2024-12-01"
"2024-10-02","14","FRYE_SLR_ALL","QAURO1","0.2","0.55","a305e3be-c38","2024-12-01"
"2024-10-02","14","FRYE_SLR_ALL","QMACE1","0.0","0.55","dlb69","2024-12-01"
"2024-10-02","14","GALO_RN1","QTENSK","17.9","24.65","GalSlr2DAEO","2024-12-01"
"2024-10-02","14","GID_GIDEONG1","QGRIEQ","12.0","24.7","zqfofn","2024-12-01"
"2024-10-02","14","GID_GIDEONG2","QGRIEQ","15.0","24.7","hbcjo7","2024-12-01"
"2024-10-02","14","GID_GIDEONG3","QGRIEQ","33.7","24.7","xybhp3","2024-12-01"
"2024-10-02","14","GOLINDA_UN1","QPEBSE","0.0","21.81","NTL01","2024-12-01"
"2024-10-02","14","GOLINDA_UN1","QPEBSE","0.0","21.81","NTL07","2024-12-01"
"2024-10-02","14","GOLINDA_UN1","QPEBSE","0.0","21.81","NTL10","2024-12-01"
"2024-10-02","14","GOLINDA_UN1","QPEBSE","1.0","21.81","NTL03","2024-12-01"
"2024-10-02","14","GOLINDA_UN1","QPEBSE","1.0","21.81","NTL04","2024-12-01"
"2024-10-02","14","GOLINDA_UN1","QPEBSE","2.0","21.81","NTL02","2024-12-01"
"2024-10-02","14","GOLINDA_UN1","QPEBSE","2.0","21.81","NTL06","2024-12-01"
"2024-10-02","14","GOLINDA_UN1","QPEBSE","2.0","21.81","NTL08","2024-12-01"
"2024-10-02","14","GOLINDA_UN1","QPEBSE","4.0","21.81","NTL05","2024-12-01"
"2024-10-02","14","GOLINDA_UN1","QPEBSE","4.0","21.81","NTL09","2024-12-01"
"2024-10-02","14","GOODNIT1_ALL","QAURO1","0.2","1.58","a305e3be-c38","2024-12-01"
"2024-10-02","14","GOODNIT1_ALL","QCWPE2","3.0","1.58","bSTDxBs6","2024-12-01"
"2024-10-02","14","GOODNIT1_ALL","QDARBY","0.0","1.58","T0027","2024-12-01"
"2024-10-02","14","GOODNIT1_ALL","QTENSK","154.7","1.58","Gn1WdDAEO","2024-12-01"
"2024-10-02","14","GRANDVW1_A_B","QAMTRA","6.0","1.48","100","2024-12-01"
"2024-10-02","14","GRANDVW1_A_B","QAURO1","0.2","1.48","a305e3be-c38","2024-12-01"
"2024-10-02","14","GRANDVW1_A_B","QCORIO","0.0","1.48","122815","2024-12-01"
"2024-10-02","14","GRANDVW1_A_B","QDARBY","0.0","1.48","T0029","2024-12-01"
"2024-10-02","14","GRANDVW1_A_B","QGRIEQ","0.0","1.48","8jxplt","2024-12-01"
"2024-10-02","14","GRANDVW1_A_B","QHEBER","4.3","1.48","kpjounjy1","2024-12-01"
"2024-10-02","14","GRSES_UNIT1","QMAGE","1.0","21.88","1018780","2024-12-01"
"2024-10-02","14","GUADG_CCU1","QHEBER","1.2","23.56","kpjounjy1","2024-12-01"
"2024-10-02","14","GUADG_CCU2","QHEBER","1.2","23.56","kpjounjy1","2024-12-01"
"2024-10-02","14","GUNMTN_NODE","QTRREN","0.0","29.09","222853126","2024-12-01"
"2024-10-02","14","GUNMTN_NODE","QTRREN","1.0","29.09","222853125","2024-12-01"
"2024-10-02","14","GUNMTN_NODE","QTRREN","1.0","29.09","222853127","2024-12-01"
"2024-10-02","14","GUNMTN_NODE","QTRREN","1.0","29.09","222853128","2024-12-01"
"2024-10-02","14","GWEC_G1","QTRREN","0.0","26.27","222853129","2024-12-01"
"2024-10-02","14","GWEC_G1","QTRREN","0.0","26.27","222853130","2024-12-01"
"2024-10-02","14","GWEC_G1","QTRREN","0.0","26.27","222853132","2024-12-01"
"2024-10-02","14","GWEC_G1","QTRREN","1.0","26.27","222853131","2024-12-01"
"2024-10-02","14","HALO_RN1","QMAGE","0.0","23.18","1019036","2024-12-01"
"2024-10-02","14","HALO_RN1","QMAGE","0.0","23.18","1019037","2024-12-01"
"2024-10-02","14","HALO_RN1","QMAGE","0.0","23.18","1019038","2024-12-01"
